url,imagen,alquiler,expensas,ubicacion,m2_total,m2_cubiertos,ambientes,banos,cocheras,dormitorios,antiguedad,disposicion,orientacion,luminosidad,descripcion,direccion,ciudad,distrito
https://www.zonaprop.com.ar/propiedades/clasificado/alclocin-alquiler-oficinas-calle-9-de-julio-y-pedro-molina-55437697.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/55/43/76/97/1200x1200/1956731977.jpg?isFirstImage=true,650000.0,,"9 DE JULIO Y PEDRO MOLINA, Otro, Mendoza",80.0,80.0,3.0,2.0,0,6.0,20.0,,,,"Ubicación estratégica en esquina 9 de julio y Pedro Molina de Ciudad Te presentamos estas oficinas en primer piso ideales para: Estudios contables, Estudio jurídico, Estética, Consultorios medicos y/o psicológicos Coworking Características destacadas: 6 privados amplios y luminosos con aire acondicionado . Estado impecable listo para ingresar. Excelente entorno comercial e institucional. Instalaciones perfectas para potenciar la totalidad profesional ¡IMPECABLE ESTADO! ¡Coordinemos una visita! SCHEURER PROPIEDADES",9 DE JULIO Y PEDRO MOLINA,guaymallen,Pedro Molina
https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler-dpto-en-godoy-cruz-dos-ambientes-57275572.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/57/27/55/72/1200x1200/2004074597.jpg?isFirstImage=true,520000.0,44000.0,"Leguizamon y Perito Moreno 0, Godoy Cruz, Mendoza",60.0,50.0,2.0,1.0,0,1.0,3.0,Interno,,,"Corredor Responsable: Real Estate New Generation SA CCPIM 0001- SA - 2011 - Contacto: Javier Ferraudo Remax Excelencia ofrece en alquiler hermoso departamento en edificio Natania 61, ubicado sobre calle Perito Moreno y Leguizamón de Godoy Cruz, a tan solo tres cuadras de la plaza departamental, zona con gran variedad de locales comerciales, colegios, paradas de micros, bancos, etc. La unidad se emplaza en un segundo piso por ascensor y posee las siguientes características: -Cocina con amoblamientos y lavandería - living comedor -Habitación con placar -Baño completo -Amplio balcón -Servicios de luz, agua, gas y cloacas -Seguridad las 24 hs -En la actualidad se pagan $44.000 de expensas .Se realiza contrato por un año con actualización cuatrimestral por ICL. .No se aceptan mascotas. No dudes en comunicarte para mayor información o coordinar una visita. RAU S.R.L. no ejerce el corretaje inmobiliario. El presente sitio web es una plataforma en donde cada oficina inmobiliaria independiente que contrata los servicios RE/MAX puede publicar las propiedades a su cargo. Cada oficina es de propiedad y gestión independiente, por lo que RAU S.R.L. no interviene en los datos de la publicación, en la operación inmobiliaria, ni en la confección y/o firma del boleto de compraventa y/o escritura y/o contrato de alquiler. En cumplimiento de las leyes vigentes que regulan el corretaje inmobiliario, Ley Nacional 25.028, Ley 22.802 de Lealtad Comercial, Ley 24.240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los agentes/gestores NO ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte del corredor público inmobiliario colegiado a cargo de la publicación, cuyos datos se exhiben en la presente. La presente publicación describe las características esenciales del inmueble, debiéndose consultar al corredor público inmobiliario responsable de la operación por la eventual actualización de las medidas, descripciones arquitectónicas y funcionales, valores de expensas, servicios, impuestos, precios y demás información, cuyos valores son aproximados.",Leguizamon y Perito Moreno 0,godoy cruz,
https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler-departamento-dos-dorm.-a-estrenar-57239618.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/57/23/96/18/1200x1200/2003095302.jpg?isFirstImage=true,950000.0,60000.0,"Arizu 500, Godoy Cruz, Mendoza",86.0,74.0,3.0,2.0,1,2.0,0.0,,,,"Corredor Responsable: VICTOR E. MONTIVERO CCPIM 783 - Contacto: Carlos Savelli EL EQUIPO DE RE/MAX se complace en presentarEN ALQUILER este DEPARTAMENTO A ESTRENAR en calle ARIZU, del BOMBAL SUR, GODOY CRUZ, MENDOZA. A pasos de BELTRAN, encontramos este exclusivo complejo de 7 unidades, ubicado a pocas cuadras de calle SAN MARTIN, rodeado de todos los servicios necesarios para la vida diaria: SUPERMECADOS, COLEGIOS, NEGOCIOS DE TODO TIPO, BARES, RESTAURANTS, MOVILIDAD, SEGURIDAD. el departamento está ubicado en PRIMER PISO \""C\"", CONTRAFRENTE, con ascensor y posee DOS DORMITORIOS (EL PRINCIPAL EN SUITE), DOS BAÑOS, COCINA COMEDOR de CONCEPTO ABIERTO Y SUM con CHURRASQUERA, BAÑO Y DEPOSITO. COCHERA (Nro 3) BREVE MEMORIA DESCRIPTIVA: INCLUYE ZOOM PARA USO DE TODOS LOS DPTOS (EQUIPADO CON AA, CHURASQUERA, HELADERA, MESA CON SILLAS) ASCENSOR PARA LOS 7 DEPARTAMENTOS CON GAS NATURAL EN TODOS LOS DEPARTAMENTOS CALDERA CON RADIADORES (INSTALADOS Y EN FUNCIONAMIENTO) COCINA A GAS (INSTALADA) CALEFON ELECTRICO GRAN PUERTA MACIZA DE INGRESO A CADA DEPARTAMENTO (EN GUATAMBU) PLACARES EN DORMITORIOS AMOBLAMIENTOS JHONSON EN COCINA BAJO MESADA CON MESADA DE GRANITO NATURAL VANITORY CON BACHA EN BAÑOS CON PRE INSTALACION DE AIRES ACONDICIONADOS EN CADA AMBIENTE PORCELANATO EN PISO DE TODO EL DEPARTAMENTO TRABAS DE SEGURIDAD EN CARPINTERIA DE ALUMINIO . NO INCLUYE: ARTEFACTOS DE LUZ EQUIPOS DE AIRE ACONDICICONADO ELECTRODOMESTICOS (LAVARROPA, HELADERA) . Para más detalles y coordinar una visita, no deje de contactarnos! RAU S.R.L. no ejerce el corretaje inmobiliario. El presente sitio web es una plataforma en donde cada oficina inmobiliaria independiente que contrata los servicios RE/MAX puede publicar las propiedades a su cargo. Cada oficina es de propiedad y gestión independiente, por lo que RAU S.R.L. no interviene en los datos de la publicación, en la operación inmobiliaria, ni en la confección y/o firma del boleto de compraventa y/o escritura y/o contrato de alquiler. En cumplimiento de las leyes vigentes que regulan el corretaje inmobiliario, Ley Nacional 25.028, Ley 22.802 de Lealtad Comercial, Ley 24.240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los agentes/gestores NO ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte del corredor público inmobiliario colegiado a cargo de la publicación, cuyos datos se exhiben en la presente. La presente publicación describe las características esenciales del inmueble, debiéndose consultar al corredor público inmobiliario responsable de la operación por la eventual actualización de las medidas, descripciones arquitectónicas y funcionales, valores de expensas, servicios, impuestos, precios y demás información, cuyos valores son aproximados.",Arizu 500,godoy cruz,
https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-en-alquiler-guaymallen-57332964.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/57/33/29/64/1200x1200/2005492043.jpg?isFirstImage=true,400000.0,10000.0,"Curupaiti 0, Jesús Nazareno, Mendoza",75.0,65.0,3.0,1.0,1,2.0,1.0,Frente,,,"Corredor Responsable: Real Estate New Generation SA CCPIM 0001- SA - 2011 - Contacto: Natalia Roldan DEPARTAMENTO 2 AMBIENTES EN VENTA EN JESUS NAZARENO, MENDOZA Este moderno departamento a estrenar se encuentra ubicado en una zona de crecimiento inmobiliario sostenido y excelente proyección, a solo 7 minutos del centro de Mendoza. Situado sobre las calles Curupaiti y Elpidio Gonzalez de Guaymallén, cuenta con vías de acceso rápidas y cómodas, como la Ruta 7 (Acceso Este), garantizando una conexión ágil con toda el área metropolitana. No es apta credito ya que es primer escritura. El departamento está ubicado en el piso 1 de un edificio de 1 planta y posee una superficie total construida de 75 m², de los cuales 65 m² son cubiertos y 10 m² son semicubiertos. Se distribuye en 3 ambientes, incluyendo 2 dormitorios luminosos con placard y 1 baño completo. Cuenta además con un living comedor integrado y una cocina amoblada. Completa el conjunto una lavandería interna y una cochera individual para un vehículo. El estado general de la propiedad es muy bueno, ya que fue construida en el año 2024 con excelentes terminaciones. La unidad se encuentra en una zona tranquila, segura y confortable. Consultanos! RAU S.R.L. no ejerce el corretaje inmobiliario. El presente sitio web es una plataforma en donde cada oficina inmobiliaria independiente que contrata los servicios RE/MAX puede publicar las propiedades a su cargo. Cada oficina es de propiedad y gestión independiente, por lo que RAU S.R.L. no interviene en los datos de la publicación, en la operación inmobiliaria, ni en la confección y/o firma del boleto de compraventa y/o escritura y/o contrato de alquiler. En cumplimiento de las leyes vigentes que regulan el corretaje inmobiliario, Ley Nacional 25.028, Ley 22.802 de Lealtad Comercial, Ley 24.240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los agentes/gestores NO ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte del corredor público inmobiliario colegiado a cargo de la publicación, cuyos datos se exhiben en la presente. La presente publicación describe las características esenciales del inmueble, debiéndose consultar al corredor público inmobiliario responsable de la operación por la eventual actualización de las medidas, descripciones arquitectónicas y funcionales, valores de expensas, servicios, impuestos, precios y demás información, cuyos valores son aproximados.",Curupaiti 0,guaymallen,Jesús Nazareno
https://www.zonaprop.com.ar/propiedades/clasificado/alclocin-oficina-en-lujan-55795141.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/55/79/51/41/1200x1200/1978897588.jpg?isFirstImage=true,200000.0,,"Patricios Esquina Constitución - Oficina 2 - Lujan, Luján de Cuyo, Mendoza",12.0,12.0,,1.0,0,,5.0,,,,"SIMPLEALQUILER.COM OFRECE: Oficinas a estrenar en moderno “Edificio Patricios”, desarrolladas en planta baja, con vista a calle Patricios, luminosa, de construcción tradicional de material calificada, constante de una superficie de 12,89m2 aprox, con baño toilette y ventanales con salida a un patio común. Detalles: Aire acondicionado marca Top House, portero eléctrico, luz de emergencia y aberturas de aluminio. *Expensas: A CONFIRMAR * Contrato por 2 años. * Aumento trimestral según ICL *Depósito en garantía en dólares. (USD200) Posibilidad de abonarlo hasta en 3 cuotas sin interés. * Contratar seguro contra robo e incendio. * EL VALOR DEL ALQUILER ES MÁS IVA. * La propiedad se encuentra también en venta. Ubicación: Zona céntrica residencial con excelente potencial a dos cuadras de Avda San Martin. 15AB2NQBmys7UEupfMpLrkrNPQVl3LEIC/view?usp=sharing Vías de comunicación: Tel: Ver datos Opción 2 (alquileres), luego Opción 3 (área comercial) Whatsapp Ver datos -",Patricios Esquina Constitución - Oficina 2 - Lujan,lujan de cuyo,Luján de Cuyo
https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-impecable-57087986.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/57/08/79/86/1200x1200/1998759348.jpg?isFirstImage=true,650000.0,,"Bandera de Los Andes 3690, Guaymallén, Mendoza",125.0,100.0,5.0,2.0,1,2.0,8.0,,,,"Hermoso departamento sobre una de las arterias más importantes de Guaymallén. Primer piso por escalera, portero. No se pagan expensas. Cuenta con muy amplio living comedor con ventilación cruzada. Sector de cocina separado con un desayunador. Sector de Lavandería con salida directa a gran balcón/ tendedero. dos dormitorios con placar. Dos baños. Cochera techada para un vehículo. Cuenta además con: un aire acondicionado frío/calor (en uno de los dormitorios), estufa en ambiente cocina/comedor, artefacto de cocina, extractor y Termotanque de 85 litros (en lavandería). No se permiten mascotas.",Bandera de Los Andes 3690,guaymallen,
https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-inca-propiedades-alquila-departamento-57449473.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/57/44/94/73/1200x1200/2008512987.jpg?isFirstImage=true,450000.0,,"Belgrano 513, Escorihuela, Godoy Cruz",55.0,55.0,3.0,1.0,0,1.0,10.0,Interno,O,Luminoso,"Se ofrece calido departamento situado en calle Belgrano ; muy cerca de la plaza departamental , el mismo tiene cocina , living comedor un baño sin cochera. El inmueble se encuentra en un primer piso y el canon locativo incluye EXPENSAS; MUNICIPALIDAD Y OBRAS SANITARIAS. Se reciben mascotas pequeñas",Belgrano 513,godoy cruz,
https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-en-alquiler-planta-baja-2-dorm.-57219861.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/57/21/98/61/1200x1200/2002592809.jpg?isFirstImage=true,450000.0,10000.0,"Guillermo Molina al 311, Dorrego, Mendoza",56.0,50.0,3.0,1.0,1,2.0,15.0,,,,"Alquiler de Departamento en Guaymallén Excelente ubicación, a solo 2 minutos de la Ciudad. Desarrollado en planta baja, compuesto por: -2 dormitorios -Cocina-comedor -Baño -Patio -Cochera para un vehículo Condiciones: Incrementó cuatrimestral. Se acepta una mascota de raza pequeña. Contrato por 2 Años. REQUISITOS DE ALQUILER INQUILINO: Último recibo de sueldo o ingresos comprobables (certificados) DNI del solicitante y de todas las personas que van a habitar el inmueble GARANTES: (uno propietario y uno con bono de sueldo) A) Garante propietario:DNI- Escritura del inmueble (sin gravámenes, sin deudas y que no esté como bien de familia) Factura de servicio que acredite el domicilio (luz, gas, teléfono, etc.) Todos los titulares de la escritura deben firmar B) Garante con bono:Último recibo de sueldo- DNI- Factura de servicio que acredite domicilio (luz, gas, teléfono, etc.) Si no se presenta un garante propietario, pueden presentarse tres garantes con bono de sueldo en su lugar seguro de caución. Dinero para Alquilar: Alquiler: $ 450.00 Depósito: $450.000 Honorarios: $ 450.000 Certificación de firmas: $28.000 por firma",Guillermo Molina al 311,guaymallen,Dorrego
https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-en-alquiler-calle-lavalle-de-godoy-cruz-57320846.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/57/32/08/46/1200x1200/2005182368.jpg?isFirstImage=true,500000.0,,"Departamento Para USO Profesional Dentro DE Prestigiosa Clinica, Godoy Cruz, Godoy Cruz, Mendoza",74.0,74.0,4.0,1.0,0,2.0,2.0,Interno,S,,"INMOBILIARIA MICHELETTI ofrece en alquiler departamento exclusivo especialmente diseñado para esteticistas y profesionales de la belleza, y otros. Ubicado dentro de una clínica de gran prestigio, reconocida por su excelencia, trayectoria y alto estándar de atención. A una cuadra de plaza de Godoy Cruz. El centro cuenta con un ambiente moderno, elegante y funcional, ideal para desarrollar actividades vinculadas a la estética, cuidado personal y tratamientos no invasivos, en un marco de profesionalismo y confianza que garantiza una experiencia diferencial para cada cliente. ? Características del espacio .Cocina completa integrada a amplio ambiente para uso de recepción. .Dos Habitaciones amplias y muy luminosas para uso de consultorio _box. Ambientes adaptados para tratamientos faciales, corporales y…aparatología estética. Acceso a toilette y Bañó de uso exclusivo para profesionales y clientes. Entorno profesional multidisciplinario que favorece la derivación de pacientes y el crecimiento conjunto. ???? Ventajas competitivas Ubicación estratégica dentro de una clínica reconocida, que aporta respaldo institucional y prestigio a tu marca personal. Tránsito constante de pacientes, lo que incrementa la visibilidad y potencial de nuevos clientes. Posibilidad de integrarse a un equipo interdisciplinario de la salud y estética. Espacios pensados para transmitir confort, confianza y profesionalismo. ???? Ideal para Esteticistas integrales. Cosmetólogas y cosmiatras. Especialistas en aparatología estética. Profesionales de belleza y bienestar que busquen un entorno de prestigio y proyección.",Departamento Para USO Profesional Dentro DE Prestigiosa Clinica,godoy cruz,
https://www.zonaprop.com.ar/propiedades/clasificado/veclbgin-bodega-en-santa-rosa-sobre-carril-norte-54872820.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/54/87/28/20/1200x1200/1942606040.jpg?isFirstImage=true,165610946.0,,"Carril Norte, Santa Rosa, Mendoza",40000.0,760.0,,,0,,50.0,,,,"Rivarola Agostini vende/alquila bodega habilitada, en Santa Rosa. Sobre carril Norte a sólo 5 kms del acceso este. Todo sobre ruta asfaltada en muy buen estado. Frente a la escuela Martin Gil y Barrio Esperanza Santarrosina. Tiene 4has de terreno y 760 mts2 cubiertos aproximadamente. La bodega posee las siguientes características: Cuenta con una capacidad de 42.451 hectólitros, distribuidos de la siguiente forma: -69 piletas del hormigón armado rectangulares con una capacidad de 42.451 hectolitros, revestidas con epoxi con tapas y bocas de acero inoxidable MAQUINARIAS: MOLIENDA: cuenta con dos lagares con tornillos sin-fin con moledores Sernagioto verticales con sus correspondientes bombas de mosto. Un escurridor 800 con pre-escurridor que alimenta dos superprensas 600 EQUIPO DE FRIO: de Ver datos frigorías/hora con intercambiador de calor Escurridor para remontajes Bomba para flotar Filtro de acero inoxidable para vinos Bombas y otros elementos *El precio publicado en el aviso, las medidas y distancias indicadas, son de referencia, sujeto a modificaciones sin previo aviso. *Los datos consignados en esta web o publicación, pueden contener errores y no son contractuales; verifique los mismos previamente con nuestro corredor inmobiliario. Más propiedades en.ar Mat.1434",Carril Norte,santa rosa,Santa Rosa
https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-vortice-inmobiliaria-alquila-duplex-en-maipu-mendoza-56240076.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/56/24/00/76/1200x1200/1975841644.jpg?isFirstImage=true,800000.0,,"España 1588, General Gutiérrez, Maipú, Mendoza, Maipú, Mendoza",203.0,182.0,4.0,2.0,1,3.0,5.0,,,Muy luminoso,"VÓRTICE INMOBILIARIA ALQUILA Dúplex en Complejo Cerrado, con cochera, ubicado con frente a calle España 1588, General Gutiérrez, Departamento de Maipú, de la Provincia de Mendoza. La unidad se desarrolla en dos plantas, distribuidas de la siguiente manera: - Planta baja: living comedor, cocina con barra desayunadora, un baño completo, patio con churrasquera. - Planta alta: tres habitaciones, un baño completo. Datos a tener en cuenta: plazo máximo de contrato por 1 año; con posibilidad de alquilar de manera temporal, mínimo por 1 mes. El inmueble se alquila AMOBLADO. Canon mensual inicial: $800.000,00.- con reajuste trimestral según IPC (Índice de precios al consumidor). El valor del canon incluye wifi y servicio de Supercanal. No se admiten mascotas. Por cualquier consulta, no dude en contactarnos, estamos a su disposición. Corredor responsable: GROSSO, Jeremías (matrícula cpim 1957). Nota: Los precios, distancias, características, medidas y condiciones mencionadas son aproximadas y pueden cambiar sin previo aviso. La información publicada podría contener errores y no debe considerarse como un compromiso legal o contractual. Algunas características o terminaciones pueden variar o no estar incluidas en el precio indicado. Para obtener información precisa y actualizada, le recomendamos consultar con nuestro corredor responsable. -",España 1588,maipu,General Gutiérrez
https://www.zonaprop.com.ar/propiedades/clasificado/alclcain-alquilo-casa-en-barrio-parque-urquiza-guaymallen-57382921.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/57/38/29/21/1200x1200/2006811971.jpg?isFirstImage=true,900000.0,30000.0,"San Francisco del Monte 0, Jesús Nazareno, Mendoza",225.0,200.0,5.0,2.0,2,3.0,25.0,,,,"Corredor Responsable: Gustavo Leandro Silva CCPIM 1947 - Contacto: María Marina Martín REMAX OFRECE EN ALQUILER CASA,EN BARRIO PARQUE URQUIZA, ESTA CUENTA CON TRES DORMITORIOS, DOS BAÑOS COMPLETOS, LIVING, COCINA , ESTAR, COCHERA DOBLE TECHADA, JARDIN CON PARRILLA Y PILETA. BARRIO CUENTA CON SEGURIDAD ANTE CUALQUIER CONSULTA ESTOY DISPONIBLE PARA ASESORARTE! RAU S.R.L. no ejerce el corretaje inmobiliario. El presente sitio web es una plataforma en donde cada oficina inmobiliaria independiente que contrata los servicios RE/MAX puede publicar las propiedades a su cargo. Cada oficina es de propiedad y gestión independiente, por lo que RAU S.R.L. no interviene en los datos de la publicación, en la operación inmobiliaria, ni en la confección y/o firma del boleto de compraventa y/o escritura y/o contrato de alquiler. En cumplimiento de las leyes vigentes que regulan el corretaje inmobiliario, Ley Nacional 25.028, Ley 22.802 de Lealtad Comercial, Ley 24.240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los agentes/gestores NO ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte del corredor público inmobiliario colegiado a cargo de la publicación, cuyos datos se exhiben en la presente. La presente publicación describe las características esenciales del inmueble, debiéndose consultar al corredor público inmobiliario responsable de la operación por la eventual actualización de las medidas, descripciones arquitectónicas y funcionales, valores de expensas, servicios, impuestos, precios y demás información, cuyos valores son aproximados.",San Francisco del Monte 0,godoy cruz,San Francisco del Monte
https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler-departamento-dos-dorm.-dos-banos-57239602.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/57/23/96/02/1200x1200/2003094952.jpg?isFirstImage=true,1000000.0,60000.0,"Arizu 500, Godoy Cruz, Mendoza",86.0,74.0,3.0,2.0,1,2.0,0.0,,,,"Corredor Responsable: VICTOR E. MONTIVERO CCPIM 783 - Contacto: Carlos Savelli EL EQUIPO DE RE/MAX se complace en presentar EN ALQUILER este DEPARTAMENTO A ESTRENAR en calle ARIZU, del BOMBAL SUR, GODOY CRUZ, MENDOZA. A pasos de BELTRAN, encontramos este pequeño y exclusivo complejo de 7 unidades, ubicado a pocas cuadras de calle SAN MARTIN, rodeado de todos los servicios necesarios para la vida diaria: SUPERMECADOS, COLEGIOS, NEGOCIOS DE TODO TIPO, BARES, RESTAURANTS, MOVILIDAD, SEGURIDAD. el departamento está ubicado en SEGUNDO PISO \""F\"", CONTRAFRENTE, con ascensor y posee DOS DORMITORIOS (EL PRINCIPAL EN SUITE), DOS BAÑOS, COCINA COMEDOR de CONCEPTO ABIERTO Y SUM con CHURRASQUERA, BAÑO Y DEPOSITO. COCHERA BREVE MEMORIA DESCRIPTIVA: INCLUYE ZOOM PARA USO DE TODOS LOS DPTOS (EQUIPADO CON AA, CHURASQUERA, HELADERA, MESA CON SILLAS) ASCENSOR PARA LOS 7 DEPARTAMENTOS CON GAS NATURAL EN TODOS LOS DEPARTAMENTOS CALDERA CON RADIADORES (INSTALADOS Y EN FUNCIONAMIENTO) COCINA A GAS (INSTALADA) CALEFON ELECTRICO GRAN PUERTA MACIZA DE INGRESO A CADA DEPARTAMENTO (EN GUATAMBU) PLACARES EN DORMITORIOS AMOBLAMIENTOS JHONSON EN COCINA BAJO MESADA CON MESADA DE GRANITO NATURAL VANITORY CON BACHA EN BAÑOS CON PRE INSTALACION DE AIRES ACONDICIONADOS EN CADA AMBIENTE PORCELANATO EN PISO DE TODO EL DEPARTAMENTO TRABAS DE SEGURIDAD EN CARPINTERIA DE ALUMINIO . NO INCLUYE: ARTEFACTOS DE LUZ EQUIPOS DE AIRE ACONDICICONADO ELECTRODOMESTICOS (LAVARROPA, HELADERA) . Para más detalles y coordinar una visita, no deje de contactarnos! RAU S.R.L. no ejerce el corretaje inmobiliario. El presente sitio web es una plataforma en donde cada oficina inmobiliaria independiente que contrata los servicios RE/MAX puede publicar las propiedades a su cargo. Cada oficina es de propiedad y gestión independiente, por lo que RAU S.R.L. no interviene en los datos de la publicación, en la operación inmobiliaria, ni en la confección y/o firma del boleto de compraventa y/o escritura y/o contrato de alquiler. En cumplimiento de las leyes vigentes que regulan el corretaje inmobiliario, Ley Nacional 25.028, Ley 22.802 de Lealtad Comercial, Ley 24.240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los agentes/gestores NO ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte del corredor público inmobiliario colegiado a cargo de la publicación, cuyos datos se exhiben en la presente. La presente publicación describe las características esenciales del inmueble, debiéndose consultar al corredor público inmobiliario responsable de la operación por la eventual actualización de las medidas, descripciones arquitectónicas y funcionales, valores de expensas, servicios, impuestos, precios y demás información, cuyos valores son aproximados.",Arizu 500,godoy cruz,
https://www.zonaprop.com.ar/propiedades/clasificado/alclcain-casa-en-alquiler-en-club-de-campo-guaymallen-57303022.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/57/30/30/22/1200x1200/2004750920.jpg?isFirstImage=true,2682900.0,250000.0,"Club de campo, Club de Campo, Guaymallén",400.0,281.0,8.0,3.0,2,4.0,10.0,,N,Muy luminoso,"MONSERRAT ALQUILA amplia casa frente a la cancha de golf. Desarrollada en dos plantas. Con vistas y jardín a la cancha de gol de 18 hoyos. planta baja: - living comedor - cocina comedor - lavandería - baño completo - habitación principal con baño en suite y vestidor - habitación o escritorio - Amplio sótano Exterior: jardín con vista al golf churrasquera cochera en linea para 3 vehiculos Planta alta - 2 dormitorios con placares - 1 escritorio o 4to dormitorio sin placares - baño con ante baño - gran terraza con vista a la cancha de golf Aire acondicionado en todos los ambientes calefacción por losa radiante termotanque Se paga cuota social: 300.000$ aprox y expensas: 250.000$ aprox. SOBRE EL CLUB DE CAMPO MENDOZA Club de Campo Mendoza cuenta con seguridad 24 hs y una amplia variedad de amenities: - Cancha de golf de 18 hoyos - Driving, canchas de tenis y polo - Pileta al aire libre - Gimnasio - Restaurante con terraza y vista a la Cordillera - Club house principal y juvenil - Excelente acceso desde Acceso Sur, Acceso Este y Costanera. A solo 10 minutos del centro de Mendoza.",Club de campo,guaymallen,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-de-categoria-mendoza-56712469.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/56/71/24/69/1200x1200/2000360036.jpg?isFirstImage=true,178860000.0,100000.0,"San Lorenzo 630, Ciudad de Mendoza, Ciudad de Mendoza, Mendoza",70.0,50.0,1.0,,0,1.0,20.0,,O,Muy luminoso,"Edificio de categoría ubicado en calle San Lorenzo frente a la plaza Italia muy cerca del metro tranvía y calle Belgrano. El inmueble está ubicado con orientación oeste vistas panorámicas amplio y muy luminoso. Se distribuye de la siguiente manera: Living comedor amplio y muy luminoso. Cocina con mesada y bajo mesada amoblamientos en muy buen estado. Habitación luminosa y con placard amplio. Baño completo con antebaño. Balcón. Calefacción por losa radiante. Aire acondicionado. Seguridad las 24 hs. Apto Crédito Hipotecario! AMENITIES SUM totalmente equipado con cocina, mesas y sillas. Lavandería. Gimnasio. Piscina climatizada en planta alta. Piscina en plata baja. Ascensores y ascensores de servicio. Excelentes vistas panorámicas de toda la ciudad. Cava de vino con LOCKERS individuales.",San Lorenzo 630,capital,
https://www.zonaprop.com.ar/propiedades/clasificado/alclcain-departamento-tipo-casita-2-dorm.-patio-terraza-57440744.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/57/44/07/44/1200x1200/2008287075.jpg?isFirstImage=true,450000.0,,"dean Funes , Guaymallén, Mendoza",83.0,75.0,4.0,1.0,1,2.0,8.0,,E,,"GABRIEL SOSA ALQUILA - DEPARTAMENTO TIPO CASA. UBICADO EN EL DISTRITO DE LAS CAÑAS EN LAS INMEDIACIONES DE LA UNIVERSIDAD MAZA Y A 5m DEL CENTRO DE MENDOZA. La propiedad se distribuye en dos plantas, en planta baja esta la cochera y el departamento se ubica en primer piso, posee salida frontal a la calle. Consta de amplio living comedor con sector de cocina separado, posee patio/terraza y dos amplios dormitorios sin placar pero con bestidores. El baño es con ante baño y la cochera es cubierta. - Sin expensas!! ------------------------------------------------------- Se solicitan ingresos por el solicitante o grupo familir acorde al alquiler y dos garantes con bono de sueldo o propiedad.",dean Funes,guaymallen,
https://www.zonaprop.com.ar/propiedades/clasificado/alclocin-moron-y-rioja-56376802.html,https://imgar.zonapropcdn.com/avisos/resize/1/00/56/37/68/02/1200x1200/1979326113.jpg?isFirstImage=true,2981000.0,30000.0,"MORON Y RIOJA, Ciudad de Mendoza, Mendoza, Ciudad de Mendoza, Mendoza",323.0,225.0,,,3,,8.0,,,Muy luminoso,"IMPORTANTE PISO COMPLETO CON VISTA A LA MONTAÑA, PLANTAS LIBRES MODULABLES CON TERRAZAS PERIMETRALES. SUPERFICIE CUBIERTA 225 MTS SUPERFICIE TERRAZAS 100 MTS DOS KITCHNETTES DOS BAÑOS COMPLETOS ASCENSOR 4 ESPACIOS DE ESTACIONAMIENTO UBICACIÓN PRIVILEGIADA CON RÁPIDOS ACCESOS DESDE Y HASTA LOS PRINCIPALES PUNTOS DE INTERÉS DE LA CIUDAD. CANON MENSUAL USD 2000.-",MORON Y RIOJA,capital,
